word,video_url
grad (håndtverk),grad.mp4
grad (matematikk),grad-matematikk.mp4
grader (temperatur),grader-temperatur.mp4
grådig,graadig.mp4
gradvis 1,gradvis-1.mp4
gradvis 2,gradvis-2.mp4
graf,graf.mp4
grafikkort (IT),grafikkort-it.mp4
grafisk 1,grafisk-3.mp4
grafisk 2,grafisk-4.mp4
grafisk design,grafisk-design.mp4
grafisk designer,grafisk-designer.mp4
grafisk fremstilling,grafisk-fremstilling.mp4
gram 1,gram.mp4
gram 2,gram-2.mp4
grammatikk 1,grammatikk.mp4
grammatikk 2,grammatikk-2.mp4
gran,gran.mp4
Gran Canaria,gran-canaria.mp4
gråte 1,graate-1.mp4
gråte 2,graate-2.mp4
gratis,gratis.mp4
gratis 2,alpha.mp4
gratulere,gratulere.mp4
grav 1,grav-1.mp4
grav 2,grav-2.mp4
grave,grave.mp4
gravemaskin 1,gravemaskin.mp4
gravemaskin 2,gravemaskin-3.mp4
gravere,gravere.mp4
gravid/-itet,gravid-itet.mp4
gre,gre.mp4
grein,grein.mp4
greit,greit.mp4
gren,gren.mp4
grense,grense.mp4
grensekontroll,grensekontroll.mp4
grep,grep.mp4
gresk,gresk.mp4
gress,gress.mp4
gress (bane),gress-bane.mp4
gresshoppe,gresshoppe.mp4
gressklipper,gressklipper.mp4
gressløk,gresslok.mp4
Greta,greta.mp4
Grete-Grethe,grete.mp4
gretten,gretten.mp4
grill,grill.mp4
grillfest,grillfest.mp4
grillpølse,grillpoelse.mp4
gripe (gripe tak i),gripe-gripe-tak-i.mp4
gris,gris.mp4
grisunge,grisunge.mp4
Gro (navn),gro.mp4
grop,grop.mp4
grov,grov.mp4
grøft,groeft.mp4
grønn,groenn.mp4
grønn 2,groenn-2.mp4
grønnsaker,groennsaker.mp4
grønnsakssuppe,gronnsakssuppe.mp4
grøt 1,groet-1.mp4
grøt 2,groet-2.mp4
grunn 1,grunn.mp4
grunn 2,grunn-2.mp4
grunnfag,grunnfag.mp4
grunnflate,grunnflate.mp4
grunnlag,grunnlag.mp4
grunnlag/grunnlagt,grunnlag-grunnlagt.mp4
grunnlov,grunnlov.mp4
grunnskole,grunnskole.mp4
grunnstoff,grunnstoff.mp4
gruppe 1,gruppe-1.mp4
gruppe 2,gruppe-2.mp4
gruppepress,gruppepress.mp4
grus,grus.mp4
grusom,grusom.mp4
gryte,gryte.mp4
gryte/kasserolle 1,gryte-kasserolle-1.mp4
gryte/kasserolle 2,gryte-kasserolle-2.mp4
gryterett 1,gryterett.mp4
gryterett 2,gryterett-2.mp4
Guatemala,guatemala.mp4
Gud,Gud.mp4
gudmor,gudmor.mp4
gudstjeneste 1,gudstjeneste.mp4
gudstjeneste 2,gudstjeneste-2.mp4
gul,gul.mp4
gull 1,gull.mp4
gull 2,gull-1.mp4
gull 3,gull-2.mp4
gullfisk,gullfisk.mp4
gulost 1,gulost.mp4
gulost 2,gulost-2.mp4
gulrot,gulrot.mp4
gulrotkake,gulrotkake.mp4
gult kort,gult-kort.mp4
gulv,gulv.mp4
gulvbjelke,gulvbjelke.mp4
gulvlampe,gulvlampe.mp4
gulvlist,gulvlist.mp4
gulvspon,gulvspon.mp4
gulvteppe,gulvteppe.mp4
gummi,gummi.mp4
gummistøvler,gummistoevler.mp4
gummistrikk,gummistrikk.mp4
Gunn,gunn.mp4
Gunnar,gunnar.mp4
Gunnhild 1,gunnhild.mp4
Gunnhild 2,gunhild-2.mp4
Gunvald,gunvald.mp4
gurkemeie,gurkemeie.mp4
gutt,gutt.mp4
guttenavn,guttenavn.mp4
guvernør,guvernoer.mp4
gymnastikk,gymnastikk.mp4
gymsal,gymsal.mp4
gynekolog,gynekolog.mp4
gyngehest,gyngehest.mp4
gyngestol,gyngestol.mp4
H,H.mp4
H (tohåndsalfabetet),H-2.mp4
H 1,h-3.mp4
h-bjelke,h-bjelke.mp4
H-melk 1,H-melk-1.mp4
H-melk 2,H-melk-2.mp4
ha,ha.mp4
ha det,ha-det.mp4
hage,hage.mp4
hagebord,hagebord.mp4
hagemøbler,hagemoebler.mp4
hagl (nedbør),hagl-nedboer.mp4
hai,hai.mp4
haike,haike.mp4
hakeslepp,hakeslepp.mp4
hakke (hakke på noe/noen),hakke-hakke-paa-noe-noen.mp4
hakkespett,hakkespett.mp4
Håkon,haakon.mp4
halal (islam) 1,halal-2.mp4
halal (islam) 2,halal.mp4
hale (dra),hale-dra.mp4
hale 1,hale-1.mp4
hale 2,hale-2.mp4
hale: rørformet og krum,form-roerformet-og-krum.mp4
halfpipe,halfpipe.mp4
hall,hall.mp4
halleluja,halleluja.mp4
Halloween 1,halloween-1.mp4
Halloween 2,halloween-2.mp4
hallusinasjon 1,hallusinasjon.mp4
hallusinasjon 2,hallusinasjon-2.mp4
hals,hals.mp4
hals: lang hals,hals-lang-hals.mp4
halsbånd,halsbaand.mp4
halshugge,halshugge.mp4
halte,halte.mp4
halv/-t,halv-t.mp4
halvfullt,halvfullt.mp4
halvlangt hår,halvlangt-haar.mp4
Halvor,halvor.mp4
halvparten,halvparten.mp4
Hamar,hamar.mp4
hamburger,hamburger.mp4
hammer,hammer.mp4
Hammerfest,hammerfest.mp4
hån,haan.mp4
han/ham 1,han-ham-1.mp4
han/ham 2,han-ham-2.mp4
hånd,haand.mp4
hånd 2,alpha.mp4
håndalfabet,haandalfabet.mp4
håndarbeid,haandarbeid.mp4
håndball,haandball.mp4
håndballhall 1,haandballhall-1.mp4
håndballhall 2,haandballhall-2.mp4
håndbøyemaskin (til rør),haandboeyemaskin-boeye-roer.mp4
håndbrems,haandbrems.mp4
håndform,handform.mp4
handikap,handikap.mp4
handikap (i sport) 1,handicap-1.mp4
handikap (i sport) 2,handicap-2.mp4
håndkle,haandkle.mp4
handle,handle.mp4
håndleddstøtte,haandleddstoette.mp4
handlevogn,handlevogn.mp4
handling 1,handling.mp4
handling 2,handling-2.mp4
hands,hands.mp4
håndtak (bil),haandtak-bil.mp4
håndverk,haandverk.mp4
håndveske,haandveske.mp4
hane,hane.mp4
håne,haane.mp4
Hanne 1,hanne.mp4
Hanne 2,hanne-2.mp4
Hans,hans.mp4
hansker,hansker.mp4
hansker: ta på hansker,hansker-ta-paa-hansker.mp4
hanukka (jødisk høytid),hanukka.mp4
håp 1,haap-1.mp4
håp 2,haap-2.mp4
Hapå (pålegg),Hapaa-paalegg.mp4
håpe,haape.mp4
har,har.mp4
hår,haar.mp4
hår med fall,fall-i-haaret.mp4
har vært,harvaert.mp4
hår: halvlangt,halvlangt-haar.mp4
har: om andre,har-om-andre.mp4
hår: tykt og krøllet,haar-tykt-og-kroellet.mp4
hår: tykt og småkrøllet,haar-tykt-og-smaakroellet.mp4
Harald 1,harald.mp4
Harald 2,harald-2.mp4
Harare,harare.mp4
hårbørste,haarboerste.mp4
hard 1,hard-1.mp4
hard 2,hard-2.mp4
Hardangervidda,hardangervidda.mp4
harddisk,harddisk.mp4
hare,hare.mp4
hårføner,haarfoener.mp4
hårklipp,haarklipp.mp4
harmoni 1,harmoni-1.mp4
harmoni 2,harmoni-2.mp4
harpe,harpe.mp4
Harry,harry.mp4
Harstad,harstad.mp4
hårvask,haarvask.mp4
hasj,hasj.mp4
hasselnøtt,hasselnott.mp4
haste,haste.mp4
hate,hate.mp4
hatt,hatt.mp4
hatt: flosshatt,hatt-flosshatt.mp4
haug,haug.mp4
hav,hav.mp4
hav 2,hav-2.mp4
håv: fange med,fange-med-haav.mp4
Havana,havana.mp4
havn,havn.mp4
havreflarn,havreflarn.mp4
havregryn,havregryn.mp4
hæl (på foten),hael-paa-foten.mp4
hæren 1,haeren-1.mp4
hæren 2,haeren-2.mp4
heading,heading.mp4
healer/-ing,healer-healing.mp4
healing,healing.mp4
heat,heat.mp4
hebraisk 1,hebraisk.mp4
hebraisk 2,hebraisk-2.mp4
Hedmark,hedmark.mp4
hedning,hedning.mp4
hei,hei.mp4
Heidi,heidi.mp4
heie,heie.mp4
Heimdal,heimdal.mp4
Heimlichs manøver,heimlichs-manover.mp4
heis,heis.mp4
heise,heise.mp4
heisekran,heisekran.mp4
hekle,hekle.mp4
heks,heks.mp4
hektoliter,hektoliter.mp4
hel/-e (om tid),hel-e-om-tid.mp4
hel/-e (om ting),hel-e-om-ting.mp4
helbredelsestid,helbredelsestid.mp4
heldig,heldig.mp4
heldigvis 1,heldigvis-1.mp4
heldigvis 2,heldigvis-2.mp4
hele tall,hele-tall.mp4
Helen,helen.mp4
helg,helg.mp4
Helga,helga.mp4
Helge,helge.mp4
helikopter,helikopter.mp4
heliks (biologi),heliks.mp4
helium,helium.mp4
Hellas,hellas.mp4
helle (bøtte o.l.),helle-boette-ol.mp4
helle over i,helle-over-i.mp4
hellig,hellig-2.mp4
hellig (kirke),hellig.mp4
hellige skrifter,hellige-skrifter.mp4
helse 1,helse-1.mp4
helse 2,helse-2.mp4
helsepersonell-loven,helsepersonell-loven.mp4
helsesøster,helsesoester.mp4
Helsingfors,helsingfors.mp4
helst 1,helst.mp4
helst 2,helst-2.mp4
helstekt,helstekt.mp4
helt (person),helt-person.mp4
helvete 1,helvete-1.mp4
helvete 2,helvete-2.mp4
helvete 3,helvete-3.mp4
hemmelig/-het,hemmelig-het.mp4
hemmet,hemmet.mp4
hemoroider 1,hemorider.mp4
hemoroider 2,hemorider-2.mp4
Hemsedal,hemsedal.mp4
hende,hende.mp4
hendelse,hendelse.mp4
hendelser,hendelser.mp4
hender (flertall),hender-flertall.mp4
henge (over noe),henge-over-noe.mp4
henge (på krok o.a.),henge-paa-krok-oa.mp4
hengelås,hengelaas.mp4
hengsel,hengsel.mp4
henlagt,nedlagt-henlagt.mp4
henne,henne.mp4
hennes,hennes.mp4
henrette,henrette.mp4
Henrik,henrik.mp4
Henry,henry.mp4
hensikt,hensikt.mp4
hensyn (ta hensyn til),hensyn-ta-hensyn-til.mp4
hente,hente.mp4
henvise 1,henvise-1.mp4
henvise 2,henvise-2.mp4
her,her.mp4
herfra,herfra.mp4
herje,herje.mp4
herlighet,herlighet.mp4
herme 1,herme-1.mp4
herme 2,herme-2.mp4
hermetikk 1,hermetikk-1.mp4
hermetikk 2,hermetikk-2.mp4
heroin,heroin.mp4
herre,herre.mp4
herregud,herregud.mp4
Herren (Gud),Herren-Gud.mp4
herske,herske.mp4
hersker,hersker.mp4
hes,hes.mp4
hest,hest.mp4
het (lufttemperatur),het-lufttemperatur.mp4
het (mat/drikke),het-mat-drikke.mp4
heter,heter.mp4
heterofil,heterofil.mp4
heterofili,heterofili.mp4
hette 1,hette-1.mp4
hette 2,hette-2.mp4
heve,heve.mp4
hevelse,hevelse.mp4
hevn,hevn.mp4
hi,hi.mp4
hikke,hikke.mp4
hilse/-n (til/fra),hilse-n-til-fra.mp4
Himalaya,himalaya.mp4
himling,himling-2.mp4
himmel,himmel-2.mp4
hindre,hindre.mp4
hindring 1,faar-ikke-til-2.mp4
hindu,hindu.mp4
hinduisme,hinduismen.mp4
hinke,hinke.mp4
hissig,hissig.mp4
historie (fag),historie-fag.mp4
historie (fortelling),historie-fortelling.mp4
hit,hit.mp4
hjelm,hjelm.mp4
hjelpe,hjelpe.mp4
hjelpemidler,hjelpemidler.mp4
hjelpepleier,hjelpepleier.mp4
hjelpetrener,hjelpetrener.mp4
hjelpsom,hjelpsom.mp4
hjem/-me,hjem-me.mp4
hjemmeeksamen,hjemmeeksamen.mp4
hjemmelaget,hjemmelaget.mp4
hjemmeside,hjemmeside.mp4
hjemmesoning,hjemmesoning.mp4
hjemmeværende,hjemmevaerende.mp4
hjerne 1,hjerne-1.mp4
hjerne 2,hjerne.mp4
hjernehinnebetennelse,hjernehinnebetennelse.mp4
hjernekreft,hjernekreft.mp4
hjernerystelse 1,hjernerystelse-1.mp4
hjernerystelse 2,hjernerystelse-2.mp4
hjerneslag,hjerneslag.mp4
hjerte (form),hjerte-2.mp4
hjerte (organ),hjerte.mp4
hjerte- og karssykdom,hjerte-kars-sykdom.mp4
hjerteinfarkt,hjerteinfarkt.mp4
hjertekammer 1,hjertekammer-1.mp4
hjertekammer 2,hjertekammer-2.mp4
hjerteklaff,hjerteklaff.mp4
hjertesvikt,hjertesvikt.mp4
hjort,hjort.mp4
hjørne,hjoerne.mp4
hjørnebord (byggfag) 1,hjoernebord-1.mp4
hjørnebord (byggfag) 2,hjoernebord-2.mp4
hjørnespark,hjoernespark.mp4
hjul (entall),hjul-entall.mp4
hjul (flertall),hjul-flertall.mp4
hjullager,hjullager-1.mp4
hjullaster,hjullaster.mp4
hobby 1,hobby.mp4
hobby 2,hobby-2.mp4
hode/-t,hode-t.mp4
hodekål,hodekal.mp4
hodepine,hodepine.mp4
hogge (felle tre),hogge-felle-tre.mp4
hoggjerm (verktøy),hoggjern.mp4
hoggorm,hoggorm.mp4
hokus pokus,hokus-pokus.mp4
hold kjeft 1,hold-kjeft-1.mp4
hold kjeft 2,hold-kjeft-2.mp4
holde (foredrag/tale),holde-foredrag-tale.mp4
holde munn,holde-munn.mp4
holde på (bedrive),fortsette.mp4
holde sammen,holde-sammen-vaere-sammen-gaa-sammen.mp4
holde ut,holde-ut.mp4
holdning,holdning.mp4
holdningskampanje,holdningskampanje.mp4
Holland,holland.mp4
Holmenkollen,holmenkollen.mp4
Holmestrand,Holmestrand.mp4
holocaust,holocaust.mp4
homofil,homofil.mp4
homofili,homofili.mp4
homolog/-e,homologe.mp4
Honda,honda.mp4
Hong Kong,hong-kong.mp4
honning,honning.mp4
honningmelon 1,honngmelon.mp4
honningmelon 2,honningmelon-2.mp4
honorar,honorar.mp4
hopp (skihopp),hopp-skihopp.mp4
hoppe,hoppe-opp-og-ned.mp4
hoppe-framover,hoppe-framover.mp4
hoppetau,hoppe-tau.mp4
Hordaland 1,hordaland-1.mp4
Hordaland 2,hordaland-2.mp4
horisont,horisont.mp4
hormon,hormon.mp4
hormonsenter,hormonsenter.mp4
horn,horn.mp4
"horn: lange, krumme horn",horn-lange-krumme-horn.mp4
hornsalt,hornsalt.mp4
horoskop,horoskop.mp4
hos,hos.mp4
hoste,hoste.mp4
hostesaft,hostesaft.mp4
hotell,hotell.mp4
hoved-,hoved-.mp4
hovedforhandling,hovedforhandling.mp4
hovedkontor,hovedkontor.mp4
hovedprest,hovedprest.mp4
hovedrett,hovedrett.mp4
hovedrolle,hovedrolle.mp4
hovedstad,hovedstad.mp4
hoven (kinn),hoven-kinn.mp4
hovmester,hovmester.mp4
hovne (lymfekjertler),hovne-lymfekjertler.mp4
høflig,hoeflig.mp4
høne,hoene.mp4
hønsegård,hoensegaard.mp4
høre,hoere.mp4
høre stemmer,hoere-stemmer.mp4
høreapparat,hoereapparat.mp4
hørsel,hoersel.mp4
hørselshemmet,hoerselshemmet.mp4
hørselsnerve 1,hoerselsnerve-1.mp4
hørselsnerve 2,hoerselsnerve-2.mp4
hørselssentral,hoerselssentral.mp4
hørselsvern,hoerselsvern.mp4
hørselvern,hoerselvern.mp4
høst 1,hoest.mp4
høst 2,host.mp4
høste,hoeste.mp4
høvel 1,hoevel.mp4
høvel 2,hoevel-2.mp4
høvle,hoevle.mp4
høy,hoey.mp4
høy (gress),hoey-gress.mp4
høy 1,hoey-1.mp4
høy 2,hoey-2.mp4
høybygg,hoeybygg.mp4
høyde,hoeyde.mp4
høyde (høydehopp),hoeyde-hoeydehopp.mp4
høyde (matte),hoeyde-matte.mp4
høydepunkt 1,hoeydepunkt-1.mp4
høydepunkt 2,hoeydepunkt-2.mp4
høydetrening,hoeydetrening.mp4
høyesterett,hoeyesterett.mp4
høyre,hoeyre.mp4
høyreback,hoeyreback.mp4
høyreklikke (datamus) 1,hoyreklikke-1.mp4
høyreklikke (datamus) 2,hoyreklikke-2.mp4
høyreving,hoeyreving.mp4
høyt nivå,nivaa-hoeyt.mp4
høytid,hoeytid.mp4
høytrykk,hoeytrykk.mp4
høyttaler,hoeyttaler.mp4
HTML5 (internett),HTML5.mp4
hud 1,hud.mp4
hud 2,hud-1.mp4
hud 3,hud-3.mp4
hud 4,hud-2.mp4
hudkreft,hudkreft.mp4
hudvev,hudvev.mp4
hugge av hodet,hugge-av-hodet.mp4
huggorm,huggorm.mp4
hule (grotte),hule-grotte.mp4
hulelignelse (Platon),hulelignelse%20(Platon).mp4
hullplate,hullplate.mp4
hullsag,hullsag-3.mp4
Human-Etisk,human-etisk.mp4
humanist,humanist.mp4
humle,humle.mp4
hummer 1,hummer.mp4
hummer 2,hummer-2.mp4
hummer 3,hummer-3.mp4
humør,humoer.mp4
hun,hun.mp4
hund 1,hund-1.mp4
hund 2,hund-2.mp4
hundemat,hundemat.mp4
hundre,hundre.mp4
hunger,hunger.mp4
hungersnød,hungersnoed.mp4
hurra,hurra.mp4
hurtig 1,hurtig-1.mp4
hurtig 2,hurtig-2.mp4
hurtighet,hurtighet.mp4
hus,hus.mp4
husarrest,husarrest.mp4
huske,huske.mp4
huske (disse),huske-disse.mp4
huske (vippe),huske-vippe.mp4
husleie,husleie.mp4
husmor 1,husmor-1.mp4
husmor 2,husmor-2.mp4
hva 1,hva-1.mp4
hva 2,hva-2.mp4
hva slags 1,hva-slags-1.mp4
hva slags 2,hva-slags-2.mp4
hval,hval.mp4
hvalkjøtt,hvalkjott.mp4
hvem,hvem.mp4
hver,hver.mp4
hver dag 1,hverdag-2.mp4
hver dag 2,hverdag.mp4
hverandre,hverandre.mp4
hvert,hvert.mp4
hvile 1,hvile.mp4
hvile 2,hvile-kjottet.mp4
hvile 3,avslappende-1.mp4
hvilken 1,hvilken-2.mp4
hvilken 2,hvilken-1.mp4
hvilken 3,hvilken-3.mp4
hvis,hvis.mp4
hviske,hviske.mp4
hvit 1,hvit-1.mp4
hvit 2,hvit-2.mp4
hvit 3,hvit-3.mp4
hvitbalanse (foto/video) 1,hvitbalanse-1.mp4
hvitbalanse (foto/video) 2,hvitbalanse-2.mp4
Hviterussland 1,hviterussland.mp4
Hviterussland 2,hviterussland-2.mp4
hvitløk,hvitlok.mp4
hvitost 1,hvitost.mp4
hvitost 2,hvitost-2.mp4
hvitvin,hvitvin.mp4
hvor 1,hvor-1.mp4
hvor 2,hvor-2.mp4
hvor mange,hvor-mange.mp4
hvor mye,hvor-hvor-mye-ol.mp4
hvordan,hvordan.mp4
hvorfor,hvorfor.mp4
hybel,hybel.mp4
hybrid,hybrid-2.mp4
hydrogen,hydrogen.mp4
hydrogen 1,hydrogen-1.mp4
hydrogen 2,hydrogen-2.mp4
hyggelig,hyggelig.mp4
hygiene/-isk,hygiene-isk.mp4
hyl/-e,hyl-e.mp4
hylle,hylle.mp4
hylle (anerkjennelse),hylle-anerkjennelse.mp4
hyper,hyper.mp4
hyse,hyse-2.mp4
hysj/-e,hysj-e.mp4
hyssing,hyssing.mp4
hysterioform personlighetsforstyrrelse,hysterioform-personlighetsforstyrrelse.mp4
hysterisk,hysterisk.mp4
hytte,hytte.mp4
I,I.mp4
i (inni),i-inni.mp4
I (tohåndsalfabetet),I-2.mp4
i alle fall,i-alle-fall.mp4
i år,i-aar.mp4
i dag,i-dag.mp4
i fjor,i-fjor.mp4
i forbindelse med,i-forbindelse-med.mp4
i forgårs,i-forgaars.mp4
i går,i-gaar.mp4
i går 2,i-gaar-2.mp4
i morgen,i-morgen.mp4
i morges 1,i-morges-1.mp4
i morges 2,i-morges-2.mp4
i overmorgen,i-overmorgen.mp4
i stykker,i-stykker.mp4
i tilfelle,itilfelle.mp4
i veien,i-veien.mp4
id al-fitr (muslimsk høytid),id-fest.mp4
ide,ide.mp4
ideal,ideal.mp4
idealisme,idealisme.mp4
ideell,ideell.mp4
identitet 1,identitet-2.mp4
identitet 2,identitet.mp4
ideologi,ideologi.mp4
ideskisse,ideskisse.mp4
idiot,idiot.mp4
idrett,idrett.mp4
IE (Internet Explorer - nettleser),IE.mp4
igjen,igjen.mp4
ikke,ikke.mp4
ikke lyst,ikke-lyst.mp4
ikke mer,kun.mp4
ild,ild.mp4
illusjon 1,illusjon.mp4
illusjon 2,illusjon-2.mp4
illustrasjon,illustrasjon.mp4
imam 1,imam.mp4
imam 2,imam-2.mp4
immunforsvar 1,immunforsvar.mp4
immunforsvar 2,immunforsvar-2.mp4
imot (ta imot noe/noen),imot-ta-imot-noe-noen.mp4
imot (være imot noe),imot-vaere-imot-noe.mp4
implantat (CI),implantantet.mp4
imponert,imponert.mp4
import,import.mp4
impotens,impotens.mp4
impotent,impotent.mp4
impregnert,impregnert-1.mp4
improvisere,improvisere.mp4
impuls,impuls.mp4
impulskontroll,impulskontroll.mp4
India,india.mp4
indianer,indianer.mp4
indirekte frispark,indirekte-frispark.mp4
indisk,indisk.mp4
individuell,individuell.mp4
individuell plan,individuell-plan.mp4
indoeuropeisk,indoeuropeisk.mp4
Indonesia 1,indonesia-1.mp4
Indonesia 2,indonesia-2.mp4
Indonesia 3,indonesia-3.mp4
Indonesia 4,indonesia-4.mp4
indre,indre.mp4
indre kanalsystem,indre-kanalsystem.mp4
indrefilet 1,indrefilet-1.mp4
indrefilet 2,indrefilet-2.mp4
indreløper,indreloeper.mp4
industri,industri.mp4
infarkt (hjerteinfarkt),infarkt-hjerteinfarkt.mp4
infeksjon 1,infeksjon-2.mp4
infeksjon 2,infeksjon.mp4
inflasjon,inflasjon.mp4
influensa,influensa.mp4
informant,informant.mp4
informasjon 1,informasjon.mp4
informasjon 2,informasjon-2.mp4
informasjonsrådgiver,informasjonsraadgiver.mp4
informere,informere.mp4
Inge,inge.mp4
ingefær,ingefaer.mp4
ingen,ingen.mp4
ingeniør,ingenioer.mp4
ingenting,ingenting.mp4
Inger,inger.mp4
ingredienser,ingredienser.mp4
ingress 1,ingress.mp4
ingress 2,ingress-2.mp4
Ingrid,ingrid.mp4
inhabil,inhabil.mp4
inhalator,inhalator.mp4
initiativ 1,initiativ-1.mp4
initiativ 2,initiativ-2.mp4
inkarnasjon,inkarnasjon.mp4
inn,inn.mp4
inn: gå inn,inn-gaa-inn.mp4
innbilsk,innbilsk.mp4
innblåsning (HLR),innblaasning-hlr.mp4
innbrudd,innbrudd.mp4
innbygger,innbygger.mp4
inne,inne.mp4
innebære,innebaere.mp4
innenfor,innenfor.mp4
innenriks,innenriks.mp4
innesko,innesko.mp4
innhold,innhold.mp4
innimellom,innimellom.mp4
innkalle,innkalle.mp4
innkreve/-ing,innkreve-ing.mp4
innlagt,innlagt.mp4
innlevere/-ing,innlevere-ing.mp4
innredning,innredning.mp4
innsamling,innsamling.mp4
innsats,innsats.mp4
innsette (penger o.l.),innsette-penger-ol.mp4
innskudd,innskudd.mp4
inntekt,inntekt.mp4
inntil,inntil.mp4
inntrenger,inntrenger.mp4
inntrykk,inntrykk.mp4
innvandrer,innvandrer.mp4
innvendig,innvendig.mp4
innvie,innvie.mp4
insekt,insekt.mp4
inspeksjon,inspeksjon.mp4
inspektør,inspektoer.mp4
inspirere,inspirere.mp4
inspisere,inspisere.mp4
Instagram (app) 1,instagram-1.mp4
Instagram (app) 2,instagram-2.mp4
institusjon,institusjon.mp4
institusjonskokk,institusjonskokk.mp4
institutt,institutt.mp4
instruere,instruere.mp4
instruksjon,instruksjon.mp4
instruktør,instruktoer.mp4
instrument,instrument.mp4
insulin (sette i-),sette-insulin.mp4
integrere/-ing,integrere-ing.mp4
intelligent,intelligent.mp4
intensiv,intensiv.mp4
interaksjonsdesigner,interaksjonsdesigner.mp4
interessant,interessant.mp4
interesse,interesse.mp4
interessert,interessert.mp4
interiør,interior.mp4
internasjonal,internasjonal.mp4
internat,internat.mp4
internett 1,internett.mp4
internett 2,internett-2.mp4
intervall,intervall.mp4
intervall (matte),intervall-matte.mp4
intervju 1,intervju.mp4
intervju 2,intervju-2.mp4
intervjuobjekt,intervjuobjekt.mp4
intim,intim.mp4
intimitet,intimitet.mp4
intoleranse,intoleranse.mp4
investere/-ing,investere-ing.mp4
invitasjon,invitasjon.mp4
invitere,invitere.mp4
ion,ion.mp4
IOP (individuell opplæringsplan),iop-individuell-opplaeringsplan.mp4
iPad 1,ipad-4.mp4
iPad 2,ipad-2.mp4
iPad 3,ipad-3.mp4
iPhone 1,iphone-1.mp4
iPhone 2,iphone-2.mp4
Irak 1,irak-3.mp4
Irak 2,irak-2.mp4
Irak 3,irak-1.mp4
Iran,iran.mp4
Irland 1,irland-1.mp4
Irland 2,irland-2.mp4
Irland 3,irland-3.mp4
ironi,ironi.mp4
irritere,irritere.mp4
irriterende,irriterende.mp4
irritert 1,irritert.mp4
irritert 2,irritert-3.mp4
is (å spise) 1,is.mp4
is (å spise) 2,is-aa-spise-2.mp4
is (på vannet),is-paa-vannet.mp4
isbjørn,isbjoern.mp4
isbre,isbre.mp4
ishockey 1,ishockey.mp4
ishockey 2,ishockey-2.mp4
ishockeykølle,ishockeykoelle.mp4
islam,islam.mp4
Islamabad,islamabad.mp4
Island 1,island-1.mp4
Island 2,island-2.mp4
ISO (foto/video),ISO.mp4
isolasjon,isolasjon.mp4
isolasjon (byggfag) 1,isolasjon-1.mp4
isolasjon (byggfag) 2,isolasjon-2.mp4
isolert,isolert.mp4
Israel 1,israel-1.mp4
Israel 2,israel-2.mp4
Israel 3,israel-3.mp4
istapper,istapper.mp4
istedenfor,istendenfor.mp4
Italia 1,italia-1.mp4
Italia 2,italia-2.mp4
Ivar 1,ivar1.mp4
Ivar 2,ivar-2.mp4
ivrig,ivrig.mp4
J,J.mp4
J (tohåndsalfabetet) 1,J-2-1.mp4
J (tohåndsalfabetet) 2,J-2-2.mp4
ja,ja.mp4
jada,jada.mp4
jakke,jakke.mp4
Jakob,jakob.mp4
jakt,jakt.mp4
jaktstart,jaktstart.mp4
Jan 1,jan.mp4
Jan 2,jan-2.mp4
Jannicke,janicke.mp4
januar,januar.mp4
Japan,japan.mp4
Jarlsberg (ost),jarlsberg.mp4
javel,javel.mp4
jeep,jeep.mp4
jeg,jeg.mp4
jeger,jeger.mp4
Jehovas vitner 1,jehovas-vitne-1.mp4
Jehovas vitner 2,jehovas-vitne-2.mp4
jekk,jekk.mp4
jekke,jekke-aa.mp4
jeksel,jeksel.mp4
Jemen,jemen.mp4
jente,jente.mp4
jentenavn,jentenavn.mp4
jern,jern.mp4
jernbane,jernbane.mp4
jernbanestasjon,jernbanestasjon.mp4
Jerusalem,jerusalem.mp4
Jerusalem (jødisk-israelsk),jerusalem-2.mp4
Jerusalem (muslimsk-arabisk),jerusalem-3.mp4
Jesus,Jesus.mp4
Jesusbarnet,jesusbarnet.mp4
jo,jo.mp4
jobb,jobb.mp4
jobbe,jobbe.mp4
joggesko,joggesko.mp4
Johan,johan.mp4
Johannes (evangelie),johannes-evangelium.mp4
John 1,john.mp4
John 2,john-2.mp4
joik,joik.mp4
jomfru,jomfru.mp4
jord 1,jord-1.mp4
jord 2,jord-2.mp4
jorda,jorda.mp4
Jordan,jordan.mp4
jordbær 1,jordbaer.mp4
jordbær 2,jordbaer-2.mp4
jordbær 3,jordbaer-4.mp4
jorden (planet),jorden-planet.mp4
jordmor,jordmor.mp4
jordskjelv,jordskjelv.mp4
joule (måleenhet),joule.mp4
journalist 1,journalist-2.mp4
journalist 2,journalist-3.mp4
jøde,joede.mp4
jødedom,joededommen.mp4
jødisk,joedisk.mp4
Jørgen,joergen.mp4
Jørn,joern.mp4
jubileum,jubileum.mp4
Judas (bibelsk person),judas.mp4
juice,juice.mp4
juiceblender,juiceblender.mp4
juks,juks.mp4
jukse,jukse.mp4
jul 1,jul.mp4
jul 2,jul-gammelt-tegn.mp4
julaften 1,julaften.mp4
julaften 2,julaften-2.mp4
julebukk,julebukk.mp4
julegaver,julegaver.mp4
julekake,julekake.mp4
julekort,julekort.mp4
julenisse,julenisse.mp4
julepynt,julepynt.mp4
julestemning,julestemning.mp4
juletre,juletre.mp4
juletrepynt,juletrepynt.mp4
juli 1,juli-1.mp4
